"TOA5","24170","CR300","24170","CR300.Std.10.02","CPU:HIDRO_DIVOBRAS_V6.CR300","36164","DIVOBRAS_5"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-05-10 22:30:00",514381,0,"NAN","NAN","2026-05-10 22:30:00","NAN","2026-05-10 22:30:00"
"2026-05-10 22:35:00",514382,0,"NAN","NAN","2026-05-10 22:35:00","NAN","2026-05-10 22:35:00"
"2026-05-10 22:40:00",514383,0,"NAN","NAN","2026-05-10 22:40:00","NAN","2026-05-10 22:40:00"
"2026-05-10 22:45:00",514384,0,"NAN","NAN","2026-05-10 22:45:00","NAN","2026-05-10 22:45:00"
"2026-05-10 22:50:00",514385,0,"NAN","NAN","2026-05-10 22:50:00","NAN","2026-05-10 22:50:00"
"2026-05-10 22:55:00",514386,0,"NAN","NAN","2026-05-10 22:55:00","NAN","2026-05-10 22:55:00"
"2026-05-10 23:00:00",514387,0,"NAN","NAN","2026-05-10 23:00:00","NAN","2026-05-10 23:00:00"
"2026-05-10 23:05:00",514388,0,"NAN","NAN","2026-05-10 23:05:00","NAN","2026-05-10 23:05:00"
"2026-05-10 23:10:00",514389,0,"NAN","NAN","2026-05-10 23:10:00","NAN","2026-05-10 23:10:00"
"2026-05-10 23:15:00",514390,0,"NAN","NAN","2026-05-10 23:15:00","NAN","2026-05-10 23:15:00"
"2026-05-10 23:20:00",514391,0,"NAN","NAN","2026-05-10 23:20:00","NAN","2026-05-10 23:20:00"
"2026-05-10 23:25:00",514392,0,"NAN","NAN","2026-05-10 23:25:00","NAN","2026-05-10 23:25:00"
"2026-05-10 23:30:00",514393,0,"NAN","NAN","2026-05-10 23:30:00","NAN","2026-05-10 23:30:00"
"2026-05-10 23:35:00",514394,0,"NAN","NAN","2026-05-10 23:35:00","NAN","2026-05-10 23:35:00"
"2026-05-10 23:40:00",514395,0,"NAN","NAN","2026-05-10 23:40:00","NAN","2026-05-10 23:40:00"
"2026-05-10 23:45:00",514396,0,"NAN","NAN","2026-05-10 23:45:00","NAN","2026-05-10 23:45:00"
"2026-05-10 23:50:00",514397,0,"NAN","NAN","2026-05-10 23:50:00","NAN","2026-05-10 23:50:00"
"2026-05-10 23:55:00",514398,0,"NAN","NAN","2026-05-10 23:55:00","NAN","2026-05-10 23:55:00"
"2026-05-11 00:00:00",514399,0,"NAN","NAN","2026-05-11 00:00:00","NAN","2026-05-11 00:00:00"
"2026-05-11 00:05:00",514400,0,"NAN","NAN","2026-05-11 00:05:00","NAN","2026-05-11 00:05:00"
"2026-05-11 00:10:00",514401,0,"NAN","NAN","2026-05-11 00:10:00","NAN","2026-05-11 00:10:00"
"2026-05-11 00:15:00",514402,0,"NAN","NAN","2026-05-11 00:15:00","NAN","2026-05-11 00:15:00"
"2026-05-11 00:20:00",514403,0,"NAN","NAN","2026-05-11 00:20:00","NAN","2026-05-11 00:20:00"
"2026-05-11 00:25:00",514404,0,"NAN","NAN","2026-05-11 00:25:00","NAN","2026-05-11 00:25:00"
"2026-05-11 00:30:00",514405,0,"NAN","NAN","2026-05-11 00:30:00","NAN","2026-05-11 00:30:00"
"2026-05-11 00:35:00",514406,0,"NAN","NAN","2026-05-11 00:35:00","NAN","2026-05-11 00:35:00"
"2026-05-11 00:40:00",514407,0,"NAN","NAN","2026-05-11 00:40:00","NAN","2026-05-11 00:40:00"
"2026-05-11 00:45:00",514408,0,"NAN","NAN","2026-05-11 00:45:00","NAN","2026-05-11 00:45:00"
"2026-05-11 00:50:00",514409,0,"NAN","NAN","2026-05-11 00:50:00","NAN","2026-05-11 00:50:00"
"2026-05-11 00:55:00",514410,0,"NAN","NAN","2026-05-11 00:55:00","NAN","2026-05-11 00:55:00"
"2026-05-11 01:00:00",514411,0,"NAN","NAN","2026-05-11 01:00:00","NAN","2026-05-11 01:00:00"
"2026-05-11 01:05:00",514412,0,"NAN","NAN","2026-05-11 01:05:00","NAN","2026-05-11 01:05:00"
"2026-05-11 01:10:00",514413,0,"NAN","NAN","2026-05-11 01:10:00","NAN","2026-05-11 01:10:00"
"2026-05-11 01:15:00",514414,0,"NAN","NAN","2026-05-11 01:15:00","NAN","2026-05-11 01:15:00"
"2026-05-11 01:20:00",514415,0,"NAN","NAN","2026-05-11 01:20:00","NAN","2026-05-11 01:20:00"
"2026-05-11 01:25:00",514416,0,"NAN","NAN","2026-05-11 01:25:00","NAN","2026-05-11 01:25:00"
"2026-05-11 01:30:00",514417,0,"NAN","NAN","2026-05-11 01:30:00","NAN","2026-05-11 01:30:00"
"2026-05-11 01:35:00",514418,0,"NAN","NAN","2026-05-11 01:35:00","NAN","2026-05-11 01:35:00"
"2026-05-11 01:40:00",514419,0,"NAN","NAN","2026-05-11 01:40:00","NAN","2026-05-11 01:40:00"
"2026-05-11 01:45:00",514420,0,"NAN","NAN","2026-05-11 01:45:00","NAN","2026-05-11 01:45:00"
"2026-05-11 01:50:00",514421,0,"NAN","NAN","2026-05-11 01:50:00","NAN","2026-05-11 01:50:00"
"2026-05-11 01:55:00",514422,0,"NAN","NAN","2026-05-11 01:55:00","NAN","2026-05-11 01:55:00"
"2026-05-11 02:00:00",514423,0,"NAN","NAN","2026-05-11 02:00:00","NAN","2026-05-11 02:00:00"
"2026-05-11 02:05:00",514424,0,"NAN","NAN","2026-05-11 02:05:00","NAN","2026-05-11 02:05:00"
"2026-05-11 02:10:00",514425,0,"NAN","NAN","2026-05-11 02:10:00","NAN","2026-05-11 02:10:00"
"2026-05-11 02:15:00",514426,0,"NAN","NAN","2026-05-11 02:15:00","NAN","2026-05-11 02:15:00"
"2026-05-11 02:20:00",514427,0,"NAN","NAN","2026-05-11 02:20:00","NAN","2026-05-11 02:20:00"
"2026-05-11 02:25:00",514428,0,"NAN","NAN","2026-05-11 02:25:00","NAN","2026-05-11 02:25:00"
"2026-05-11 02:30:00",514429,0,"NAN","NAN","2026-05-11 02:30:00","NAN","2026-05-11 02:30:00"
"2026-05-11 02:35:00",514430,0,"NAN","NAN","2026-05-11 02:35:00","NAN","2026-05-11 02:35:00"
"2026-05-11 02:40:00",514431,0,"NAN","NAN","2026-05-11 02:40:00","NAN","2026-05-11 02:40:00"
"2026-05-11 02:45:00",514432,0,"NAN","NAN","2026-05-11 02:45:00","NAN","2026-05-11 02:45:00"
"2026-05-11 02:50:00",514433,0,"NAN","NAN","2026-05-11 02:50:00","NAN","2026-05-11 02:50:00"
"2026-05-11 02:55:00",514434,0,"NAN","NAN","2026-05-11 02:55:00","NAN","2026-05-11 02:55:00"
"2026-05-11 03:00:00",514435,0,"NAN","NAN","2026-05-11 03:00:00","NAN","2026-05-11 03:00:00"
"2026-05-11 03:05:00",514436,0,"NAN","NAN","2026-05-11 03:05:00","NAN","2026-05-11 03:05:00"
"2026-05-11 03:10:00",514437,0,"NAN","NAN","2026-05-11 03:10:00","NAN","2026-05-11 03:10:00"
"2026-05-11 03:15:00",514438,0,"NAN","NAN","2026-05-11 03:15:00","NAN","2026-05-11 03:15:00"
"2026-05-11 03:20:00",514439,0,"NAN","NAN","2026-05-11 03:20:00","NAN","2026-05-11 03:20:00"
"2026-05-11 03:25:00",514440,0,"NAN","NAN","2026-05-11 03:25:00","NAN","2026-05-11 03:25:00"
"2026-05-11 03:30:00",514441,0,"NAN","NAN","2026-05-11 03:30:00","NAN","2026-05-11 03:30:00"
"2026-05-11 03:35:00",514442,0,"NAN","NAN","2026-05-11 03:35:00","NAN","2026-05-11 03:35:00"
"2026-05-11 03:40:00",514443,0,"NAN","NAN","2026-05-11 03:40:00","NAN","2026-05-11 03:40:00"
"2026-05-11 03:45:00",514444,0,"NAN","NAN","2026-05-11 03:45:00","NAN","2026-05-11 03:45:00"
"2026-05-11 03:50:00",514445,0,"NAN","NAN","2026-05-11 03:50:00","NAN","2026-05-11 03:50:00"
"2026-05-11 03:55:00",514446,0,"NAN","NAN","2026-05-11 03:55:00","NAN","2026-05-11 03:55:00"
"2026-05-11 04:00:00",514447,0,"NAN","NAN","2026-05-11 04:00:00","NAN","2026-05-11 04:00:00"
"2026-05-11 04:05:00",514448,0,"NAN","NAN","2026-05-11 04:05:00","NAN","2026-05-11 04:05:00"
"2026-05-11 04:10:00",514449,0,"NAN","NAN","2026-05-11 04:10:00","NAN","2026-05-11 04:10:00"
"2026-05-11 04:15:00",514450,0,"NAN","NAN","2026-05-11 04:15:00","NAN","2026-05-11 04:15:00"
"2026-05-11 04:20:00",514451,0,"NAN","NAN","2026-05-11 04:20:00","NAN","2026-05-11 04:20:00"
"2026-05-11 04:25:00",514452,0,"NAN","NAN","2026-05-11 04:25:00","NAN","2026-05-11 04:25:00"
"2026-05-11 04:30:00",514453,0,"NAN","NAN","2026-05-11 04:30:00","NAN","2026-05-11 04:30:00"
"2026-05-11 04:35:00",514454,0,"NAN","NAN","2026-05-11 04:35:00","NAN","2026-05-11 04:35:00"
"2026-05-11 04:40:00",514455,0,"NAN","NAN","2026-05-11 04:40:00","NAN","2026-05-11 04:40:00"
"2026-05-11 04:45:00",514456,0,"NAN","NAN","2026-05-11 04:45:00","NAN","2026-05-11 04:45:00"
"2026-05-11 04:50:00",514457,0,"NAN","NAN","2026-05-11 04:50:00","NAN","2026-05-11 04:50:00"
"2026-05-11 04:55:00",514458,0,"NAN","NAN","2026-05-11 04:55:00","NAN","2026-05-11 04:55:00"
"2026-05-11 05:00:00",514459,0,"NAN","NAN","2026-05-11 05:00:00","NAN","2026-05-11 05:00:00"
"2026-05-11 05:05:00",514460,0,"NAN","NAN","2026-05-11 05:05:00","NAN","2026-05-11 05:05:00"
"2026-05-11 05:10:00",514461,0,"NAN","NAN","2026-05-11 05:10:00","NAN","2026-05-11 05:10:00"
"2026-05-11 05:15:00",514462,0,"NAN","NAN","2026-05-11 05:15:00","NAN","2026-05-11 05:15:00"
"2026-05-11 05:20:00",514463,0,"NAN","NAN","2026-05-11 05:20:00","NAN","2026-05-11 05:20:00"
"2026-05-11 05:25:00",514464,0,"NAN","NAN","2026-05-11 05:25:00","NAN","2026-05-11 05:25:00"
"2026-05-11 05:30:00",514465,0,"NAN","NAN","2026-05-11 05:30:00","NAN","2026-05-11 05:30:00"
"2026-05-11 05:35:00",514466,0,"NAN","NAN","2026-05-11 05:35:00","NAN","2026-05-11 05:35:00"
"2026-05-11 05:40:00",514467,0,"NAN","NAN","2026-05-11 05:40:00","NAN","2026-05-11 05:40:00"
"2026-05-11 05:45:00",514468,0,"NAN","NAN","2026-05-11 05:45:00","NAN","2026-05-11 05:45:00"
"2026-05-11 05:50:00",514469,0,"NAN","NAN","2026-05-11 05:50:00","NAN","2026-05-11 05:50:00"
"2026-05-11 05:55:00",514470,0,"NAN","NAN","2026-05-11 05:55:00","NAN","2026-05-11 05:55:00"
"2026-05-11 06:00:00",514471,0,"NAN","NAN","2026-05-11 06:00:00","NAN","2026-05-11 06:00:00"
"2026-05-11 06:05:00",514472,0,"NAN","NAN","2026-05-11 06:05:00","NAN","2026-05-11 06:05:00"
"2026-05-11 06:10:00",514473,0,"NAN","NAN","2026-05-11 06:10:00","NAN","2026-05-11 06:10:00"
"2026-05-11 06:15:00",514474,0,"NAN","NAN","2026-05-11 06:15:00","NAN","2026-05-11 06:15:00"
"2026-05-11 06:20:00",514475,0,"NAN","NAN","2026-05-11 06:20:00","NAN","2026-05-11 06:20:00"
"2026-05-11 06:25:00",514476,0,"NAN","NAN","2026-05-11 06:25:00","NAN","2026-05-11 06:25:00"
"2026-05-11 06:30:00",514477,0,"NAN","NAN","2026-05-11 06:30:00","NAN","2026-05-11 06:30:00"
"2026-05-11 06:35:00",514478,0,"NAN","NAN","2026-05-11 06:35:00","NAN","2026-05-11 06:35:00"
"2026-05-11 06:40:00",514479,0,"NAN","NAN","2026-05-11 06:40:00","NAN","2026-05-11 06:40:00"
"2026-05-11 06:45:00",514480,0,"NAN","NAN","2026-05-11 06:45:00","NAN","2026-05-11 06:45:00"
"2026-05-11 06:50:00",514481,0,"NAN","NAN","2026-05-11 06:50:00","NAN","2026-05-11 06:50:00"
"2026-05-11 06:55:00",514482,0,"NAN","NAN","2026-05-11 06:55:00","NAN","2026-05-11 06:55:00"
"2026-05-11 07:00:00",514483,0,"NAN","NAN","2026-05-11 07:00:00","NAN","2026-05-11 07:00:00"
"2026-05-11 07:05:00",514484,0,"NAN","NAN","2026-05-11 07:05:00","NAN","2026-05-11 07:05:00"
"2026-05-11 07:10:00",514485,0,"NAN","NAN","2026-05-11 07:10:00","NAN","2026-05-11 07:10:00"
"2026-05-11 07:15:00",514486,0,"NAN","NAN","2026-05-11 07:15:00","NAN","2026-05-11 07:15:00"
"2026-05-11 07:20:00",514487,0,"NAN","NAN","2026-05-11 07:20:00","NAN","2026-05-11 07:20:00"
"2026-05-11 07:25:00",514488,0,"NAN","NAN","2026-05-11 07:25:00","NAN","2026-05-11 07:25:00"
"2026-05-11 07:30:00",514489,0,"NAN","NAN","2026-05-11 07:30:00","NAN","2026-05-11 07:30:00"
"2026-05-11 07:35:00",514490,0,"NAN","NAN","2026-05-11 07:35:00","NAN","2026-05-11 07:35:00"
"2026-05-11 07:40:00",514491,0,"NAN","NAN","2026-05-11 07:40:00","NAN","2026-05-11 07:40:00"
"2026-05-11 07:45:00",514492,0,"NAN","NAN","2026-05-11 07:45:00","NAN","2026-05-11 07:45:00"
"2026-05-11 07:50:00",514493,0,"NAN","NAN","2026-05-11 07:50:00","NAN","2026-05-11 07:50:00"
"2026-05-11 07:55:00",514494,0,"NAN","NAN","2026-05-11 07:55:00","NAN","2026-05-11 07:55:00"
"2026-05-11 08:00:00",514495,0,"NAN","NAN","2026-05-11 08:00:00","NAN","2026-05-11 08:00:00"
"2026-05-11 08:05:00",514496,0,"NAN","NAN","2026-05-11 08:05:00","NAN","2026-05-11 08:05:00"
"2026-05-11 08:10:00",514497,0,"NAN","NAN","2026-05-11 08:10:00","NAN","2026-05-11 08:10:00"
"2026-05-11 08:15:00",514498,0,"NAN","NAN","2026-05-11 08:15:00","NAN","2026-05-11 08:15:00"
"2026-05-11 08:20:00",514499,0,"NAN","NAN","2026-05-11 08:20:00","NAN","2026-05-11 08:20:00"
"2026-05-11 08:25:00",514500,0,"NAN","NAN","2026-05-11 08:25:00","NAN","2026-05-11 08:25:00"
"2026-05-11 08:30:00",514501,0,"NAN","NAN","2026-05-11 08:30:00","NAN","2026-05-11 08:30:00"
"2026-05-11 08:35:00",514502,0,"NAN","NAN","2026-05-11 08:35:00","NAN","2026-05-11 08:35:00"
"2026-05-11 08:40:00",514503,0,"NAN","NAN","2026-05-11 08:40:00","NAN","2026-05-11 08:40:00"
"2026-05-11 08:45:00",514504,0,"NAN","NAN","2026-05-11 08:45:00","NAN","2026-05-11 08:45:00"
"2026-05-11 08:50:00",514505,0,"NAN","NAN","2026-05-11 08:50:00","NAN","2026-05-11 08:50:00"
"2026-05-11 08:55:00",514506,0,"NAN","NAN","2026-05-11 08:55:00","NAN","2026-05-11 08:55:00"
"2026-05-11 09:00:00",514507,0,"NAN","NAN","2026-05-11 09:00:00","NAN","2026-05-11 09:00:00"
"2026-05-11 09:05:00",514508,0,"NAN","NAN","2026-05-11 09:05:00","NAN","2026-05-11 09:05:00"
"2026-05-11 09:10:00",514509,0,"NAN","NAN","2026-05-11 09:10:00","NAN","2026-05-11 09:10:00"
"2026-05-11 09:15:00",514510,0,"NAN","NAN","2026-05-11 09:15:00","NAN","2026-05-11 09:15:00"
"2026-05-11 09:20:00",514511,0,"NAN","NAN","2026-05-11 09:20:00","NAN","2026-05-11 09:20:00"
"2026-05-11 09:25:00",514512,0,"NAN","NAN","2026-05-11 09:25:00","NAN","2026-05-11 09:25:00"
"2026-05-11 09:30:00",514513,0,"NAN","NAN","2026-05-11 09:30:00","NAN","2026-05-11 09:30:00"
"2026-05-11 09:35:00",514514,0,"NAN","NAN","2026-05-11 09:35:00","NAN","2026-05-11 09:35:00"
"2026-05-11 09:40:00",514515,0,"NAN","NAN","2026-05-11 09:40:00","NAN","2026-05-11 09:40:00"
"2026-05-11 09:45:00",514516,0,"NAN","NAN","2026-05-11 09:45:00","NAN","2026-05-11 09:45:00"
"2026-05-11 09:50:00",514517,0,"NAN","NAN","2026-05-11 09:50:00","NAN","2026-05-11 09:50:00"
"2026-05-11 09:55:00",514518,0,"NAN","NAN","2026-05-11 09:55:00","NAN","2026-05-11 09:55:00"
"2026-05-11 10:00:00",514519,0,"NAN","NAN","2026-05-11 10:00:00","NAN","2026-05-11 10:00:00"
"2026-05-11 10:05:00",514520,0,"NAN","NAN","2026-05-11 10:05:00","NAN","2026-05-11 10:05:00"
"2026-05-11 10:10:00",514521,0,"NAN","NAN","2026-05-11 10:10:00","NAN","2026-05-11 10:10:00"
"2026-05-11 10:15:00",514522,0,"NAN","NAN","2026-05-11 10:15:00","NAN","2026-05-11 10:15:00"
"2026-05-11 10:20:00",514523,0,"NAN","NAN","2026-05-11 10:20:00","NAN","2026-05-11 10:20:00"
"2026-05-11 10:25:00",514524,0,"NAN","NAN","2026-05-11 10:25:00","NAN","2026-05-11 10:25:00"
"2026-05-11 10:30:00",514525,0,"NAN","NAN","2026-05-11 10:30:00","NAN","2026-05-11 10:30:00"
"2026-05-11 10:35:00",514526,0,"NAN","NAN","2026-05-11 10:35:00","NAN","2026-05-11 10:35:00"
"2026-05-11 10:40:00",514527,0,"NAN","NAN","2026-05-11 10:40:00","NAN","2026-05-11 10:40:00"
"2026-05-11 10:45:00",514528,0,"NAN","NAN","2026-05-11 10:45:00","NAN","2026-05-11 10:45:00"
"2026-05-11 10:50:00",514529,0,"NAN","NAN","2026-05-11 10:50:00","NAN","2026-05-11 10:50:00"
"2026-05-11 10:55:00",514530,0,"NAN","NAN","2026-05-11 10:55:00","NAN","2026-05-11 10:55:00"
"2026-05-11 11:00:00",514531,0,"NAN","NAN","2026-05-11 11:00:00","NAN","2026-05-11 11:00:00"
"2026-05-11 11:05:00",514532,0,"NAN","NAN","2026-05-11 11:05:00","NAN","2026-05-11 11:05:00"
"2026-05-11 11:10:00",514533,0,"NAN","NAN","2026-05-11 11:10:00","NAN","2026-05-11 11:10:00"
"2026-05-11 11:15:00",514534,0,"NAN","NAN","2026-05-11 11:15:00","NAN","2026-05-11 11:15:00"
"2026-05-11 11:20:00",514535,0,"NAN","NAN","2026-05-11 11:20:00","NAN","2026-05-11 11:20:00"
"2026-05-11 11:25:00",514536,0,"NAN","NAN","2026-05-11 11:25:00","NAN","2026-05-11 11:25:00"
"2026-05-11 11:30:00",514537,0,"NAN","NAN","2026-05-11 11:30:00","NAN","2026-05-11 11:30:00"
"2026-05-11 11:35:00",514538,0,"NAN","NAN","2026-05-11 11:35:00","NAN","2026-05-11 11:35:00"
"2026-05-11 11:40:00",514539,0,"NAN","NAN","2026-05-11 11:40:00","NAN","2026-05-11 11:40:00"
"2026-05-11 11:45:00",514540,0,"NAN","NAN","2026-05-11 11:45:00","NAN","2026-05-11 11:45:00"
"2026-05-11 11:50:00",514541,0,"NAN","NAN","2026-05-11 11:50:00","NAN","2026-05-11 11:50:00"
"2026-05-11 11:55:00",514542,0,"NAN","NAN","2026-05-11 11:55:00","NAN","2026-05-11 11:55:00"
"2026-05-11 12:00:00",514543,0,"NAN","NAN","2026-05-11 12:00:00","NAN","2026-05-11 12:00:00"
"2026-05-11 12:05:00",514544,0,"NAN","NAN","2026-05-11 12:05:00","NAN","2026-05-11 12:05:00"
"2026-05-11 12:10:00",514545,0,"NAN","NAN","2026-05-11 12:10:00","NAN","2026-05-11 12:10:00"
"2026-05-11 12:15:00",514546,0,"NAN","NAN","2026-05-11 12:15:00","NAN","2026-05-11 12:15:00"
"2026-05-11 12:20:00",514547,0,"NAN","NAN","2026-05-11 12:20:00","NAN","2026-05-11 12:20:00"
"2026-05-11 12:25:00",514548,0,"NAN","NAN","2026-05-11 12:25:00","NAN","2026-05-11 12:25:00"
"2026-05-11 12:30:00",514549,0,"NAN","NAN","2026-05-11 12:30:00","NAN","2026-05-11 12:30:00"
"2026-05-11 12:35:00",514550,0,"NAN","NAN","2026-05-11 12:35:00","NAN","2026-05-11 12:35:00"
"2026-05-11 12:40:00",514551,0,"NAN","NAN","2026-05-11 12:40:00","NAN","2026-05-11 12:40:00"
"2026-05-11 12:45:00",514552,0,"NAN","NAN","2026-05-11 12:45:00","NAN","2026-05-11 12:45:00"
"2026-05-11 12:50:00",514553,0,"NAN","NAN","2026-05-11 12:50:00","NAN","2026-05-11 12:50:00"
"2026-05-11 12:55:00",514554,0,"NAN","NAN","2026-05-11 12:55:00","NAN","2026-05-11 12:55:00"
"2026-05-11 13:00:00",514555,0,"NAN","NAN","2026-05-11 13:00:00","NAN","2026-05-11 13:00:00"
"2026-05-11 13:05:00",514556,0,"NAN","NAN","2026-05-11 13:05:00","NAN","2026-05-11 13:05:00"
"2026-05-11 13:10:00",514557,0,"NAN","NAN","2026-05-11 13:10:00","NAN","2026-05-11 13:10:00"
"2026-05-11 13:15:00",514558,0,"NAN","NAN","2026-05-11 13:15:00","NAN","2026-05-11 13:15:00"
"2026-05-11 13:20:00",514559,0,"NAN","NAN","2026-05-11 13:20:00","NAN","2026-05-11 13:20:00"
"2026-05-11 13:25:00",514560,0,"NAN","NAN","2026-05-11 13:25:00","NAN","2026-05-11 13:25:00"
"2026-05-11 13:30:00",514561,0,"NAN","NAN","2026-05-11 13:30:00","NAN","2026-05-11 13:30:00"
"2026-05-11 13:35:00",514562,0,"NAN","NAN","2026-05-11 13:35:00","NAN","2026-05-11 13:35:00"
"2026-05-11 13:40:00",514563,0,"NAN","NAN","2026-05-11 13:40:00","NAN","2026-05-11 13:40:00"
"2026-05-11 13:45:00",514564,0,"NAN","NAN","2026-05-11 13:45:00","NAN","2026-05-11 13:45:00"
"2026-05-11 13:50:00",514565,0,"NAN","NAN","2026-05-11 13:50:00","NAN","2026-05-11 13:50:00"
"2026-05-11 13:55:00",514566,0,"NAN","NAN","2026-05-11 13:55:00","NAN","2026-05-11 13:55:00"
"2026-05-11 14:00:00",514567,0,"NAN","NAN","2026-05-11 14:00:00","NAN","2026-05-11 14:00:00"
"2026-05-11 14:05:00",514568,0,"NAN","NAN","2026-05-11 14:05:00","NAN","2026-05-11 14:05:00"
"2026-05-11 14:10:00",514569,0,"NAN","NAN","2026-05-11 14:10:00","NAN","2026-05-11 14:10:00"
"2026-05-11 14:15:00",514570,0,"NAN","NAN","2026-05-11 14:15:00","NAN","2026-05-11 14:15:00"
"2026-05-11 14:20:00",514571,0,"NAN","NAN","2026-05-11 14:20:00","NAN","2026-05-11 14:20:00"
"2026-05-11 14:25:00",514572,0,"NAN","NAN","2026-05-11 14:25:00","NAN","2026-05-11 14:25:00"
"2026-05-11 14:30:00",514573,0,"NAN","NAN","2026-05-11 14:30:00","NAN","2026-05-11 14:30:00"
"2026-05-11 14:35:00",514574,0,"NAN","NAN","2026-05-11 14:35:00","NAN","2026-05-11 14:35:00"
"2026-05-11 14:40:00",514575,0,"NAN","NAN","2026-05-11 14:40:00","NAN","2026-05-11 14:40:00"
"2026-05-11 14:45:00",514576,0,"NAN","NAN","2026-05-11 14:45:00","NAN","2026-05-11 14:45:00"
"2026-05-11 14:50:00",514577,0,"NAN","NAN","2026-05-11 14:50:00","NAN","2026-05-11 14:50:00"
"2026-05-11 14:55:00",514578,0,"NAN","NAN","2026-05-11 14:55:00","NAN","2026-05-11 14:55:00"
"2026-05-11 15:00:00",514579,0,"NAN","NAN","2026-05-11 15:00:00","NAN","2026-05-11 15:00:00"
"2026-05-11 15:05:00",514580,0,"NAN","NAN","2026-05-11 15:05:00","NAN","2026-05-11 15:05:00"
"2026-05-11 15:10:00",514581,0,"NAN","NAN","2026-05-11 15:10:00","NAN","2026-05-11 15:10:00"
"2026-05-11 15:15:00",514582,0,"NAN","NAN","2026-05-11 15:15:00","NAN","2026-05-11 15:15:00"
"2026-05-11 15:20:00",514583,0,"NAN","NAN","2026-05-11 15:20:00","NAN","2026-05-11 15:20:00"
"2026-05-11 15:25:00",514584,0,"NAN","NAN","2026-05-11 15:25:00","NAN","2026-05-11 15:25:00"
"2026-05-11 15:30:00",514585,0,"NAN","NAN","2026-05-11 15:30:00","NAN","2026-05-11 15:30:00"
"2026-05-11 15:35:00",514586,0,"NAN","NAN","2026-05-11 15:35:00","NAN","2026-05-11 15:35:00"
"2026-05-11 15:40:00",514587,0,"NAN","NAN","2026-05-11 15:40:00","NAN","2026-05-11 15:40:00"
"2026-05-11 15:45:00",514588,0,"NAN","NAN","2026-05-11 15:45:00","NAN","2026-05-11 15:45:00"
"2026-05-11 15:50:00",514589,0,"NAN","NAN","2026-05-11 15:50:00","NAN","2026-05-11 15:50:00"
"2026-05-11 15:55:00",514590,0,"NAN","NAN","2026-05-11 15:55:00","NAN","2026-05-11 15:55:00"
"2026-05-11 16:00:00",514591,0,"NAN","NAN","2026-05-11 16:00:00","NAN","2026-05-11 16:00:00"
"2026-05-11 16:05:00",514592,0,"NAN","NAN","2026-05-11 16:05:00","NAN","2026-05-11 16:05:00"
"2026-05-11 16:10:00",514593,0,"NAN","NAN","2026-05-11 16:10:00","NAN","2026-05-11 16:10:00"
"2026-05-11 16:15:00",514594,0,"NAN","NAN","2026-05-11 16:15:00","NAN","2026-05-11 16:15:00"
"2026-05-11 16:20:00",514595,0,"NAN","NAN","2026-05-11 16:20:00","NAN","2026-05-11 16:20:00"
"2026-05-11 16:25:00",514596,0,"NAN","NAN","2026-05-11 16:25:00","NAN","2026-05-11 16:25:00"
"2026-05-11 16:30:00",514597,0,"NAN","NAN","2026-05-11 16:30:00","NAN","2026-05-11 16:30:00"
"2026-05-11 16:35:00",514598,0,"NAN","NAN","2026-05-11 16:35:00","NAN","2026-05-11 16:35:00"
"2026-05-11 16:40:00",514599,0,"NAN","NAN","2026-05-11 16:40:00","NAN","2026-05-11 16:40:00"
"2026-05-11 16:45:00",514600,0,"NAN","NAN","2026-05-11 16:45:00","NAN","2026-05-11 16:45:00"
"2026-05-11 16:50:00",514601,0,"NAN","NAN","2026-05-11 16:50:00","NAN","2026-05-11 16:50:00"
"2026-05-11 16:55:00",514602,0,"NAN","NAN","2026-05-11 16:55:00","NAN","2026-05-11 16:55:00"
"2026-05-11 17:00:00",514603,0,"NAN","NAN","2026-05-11 17:00:00","NAN","2026-05-11 17:00:00"
"2026-05-11 17:05:00",514604,0,"NAN","NAN","2026-05-11 17:05:00","NAN","2026-05-11 17:05:00"
"2026-05-11 17:10:00",514605,0,"NAN","NAN","2026-05-11 17:10:00","NAN","2026-05-11 17:10:00"
"2026-05-11 17:15:00",514606,0,"NAN","NAN","2026-05-11 17:15:00","NAN","2026-05-11 17:15:00"
"2026-05-11 17:20:00",514607,0,"NAN","NAN","2026-05-11 17:20:00","NAN","2026-05-11 17:20:00"
"2026-05-11 17:25:00",514608,0,"NAN","NAN","2026-05-11 17:25:00","NAN","2026-05-11 17:25:00"
"2026-05-11 17:30:00",514609,0,"NAN","NAN","2026-05-11 17:30:00","NAN","2026-05-11 17:30:00"
"2026-05-11 17:35:00",514610,0,"NAN","NAN","2026-05-11 17:35:00","NAN","2026-05-11 17:35:00"
"2026-05-11 17:40:00",514611,0,"NAN","NAN","2026-05-11 17:40:00","NAN","2026-05-11 17:40:00"
"2026-05-11 17:45:00",514612,0,"NAN","NAN","2026-05-11 17:45:00","NAN","2026-05-11 17:45:00"
"2026-05-11 17:50:00",514613,0,"NAN","NAN","2026-05-11 17:50:00","NAN","2026-05-11 17:50:00"
"2026-05-11 17:55:00",514614,0,"NAN","NAN","2026-05-11 17:55:00","NAN","2026-05-11 17:55:00"
