"TOA5","paraiso","CR3000","4743","CR3000.Std.32.05","CPU:HIDRO_JARDIM_PARAISO_V6.CR3","28767","J_PARAISO_5"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-06-25 18:55:00",553445,0,"NAN","NAN","2026-06-25 18:55:00","NAN","2026-06-25 18:55:00"
"2026-06-25 19:00:00",553446,0,"NAN","NAN","2026-06-25 19:00:00","NAN","2026-06-25 19:00:00"
"2026-06-25 19:05:00",553447,0,"NAN","NAN","2026-06-25 19:05:00","NAN","2026-06-25 19:05:00"
"2026-06-25 19:10:00",553448,0,"NAN","NAN","2026-06-25 19:10:00","NAN","2026-06-25 19:10:00"
"2026-06-25 19:15:00",553449,0,"NAN","NAN","2026-06-25 19:15:00","NAN","2026-06-25 19:15:00"
"2026-06-25 19:20:00",553450,0,"NAN","NAN","2026-06-25 19:20:00","NAN","2026-06-25 19:20:00"
"2026-06-25 19:25:00",553451,0,"NAN","NAN","2026-06-25 19:25:00","NAN","2026-06-25 19:25:00"
"2026-06-25 19:30:00",553452,0,"NAN","NAN","2026-06-25 19:30:00","NAN","2026-06-25 19:30:00"
"2026-06-25 19:35:00",553453,0,"NAN","NAN","2026-06-25 19:35:00","NAN","2026-06-25 19:35:00"
"2026-06-25 19:40:00",553454,0,"NAN","NAN","2026-06-25 19:40:00","NAN","2026-06-25 19:40:00"
"2026-06-25 19:45:00",553455,0,"NAN","NAN","2026-06-25 19:45:00","NAN","2026-06-25 19:45:00"
"2026-06-25 19:50:00",553456,0,"NAN","NAN","2026-06-25 19:50:00","NAN","2026-06-25 19:50:00"
"2026-06-25 19:55:00",553457,0,"NAN","NAN","2026-06-25 19:55:00","NAN","2026-06-25 19:55:00"
"2026-06-25 20:00:00",553458,0,"NAN","NAN","2026-06-25 20:00:00","NAN","2026-06-25 20:00:00"
"2026-06-25 20:05:00",553459,0,"NAN","NAN","2026-06-25 20:05:00","NAN","2026-06-25 20:05:00"
"2026-06-25 20:10:00",553460,0,"NAN","NAN","2026-06-25 20:10:00","NAN","2026-06-25 20:10:00"
"2026-06-25 20:15:00",553461,0,"NAN","NAN","2026-06-25 20:15:00","NAN","2026-06-25 20:15:00"
"2026-06-25 20:20:00",553462,0,"NAN","NAN","2026-06-25 20:20:00","NAN","2026-06-25 20:20:00"
"2026-06-25 20:25:00",553463,0,"NAN","NAN","2026-06-25 20:25:00","NAN","2026-06-25 20:25:00"
"2026-06-25 20:30:00",553464,0,"NAN","NAN","2026-06-25 20:30:00","NAN","2026-06-25 20:30:00"
"2026-06-25 20:35:00",553465,0,"NAN","NAN","2026-06-25 20:35:00","NAN","2026-06-25 20:35:00"
"2026-06-25 20:40:00",553466,0,"NAN","NAN","2026-06-25 20:40:00","NAN","2026-06-25 20:40:00"
"2026-06-25 20:45:00",553467,0,"NAN","NAN","2026-06-25 20:45:00","NAN","2026-06-25 20:45:00"
"2026-06-25 20:50:00",553468,0,"NAN","NAN","2026-06-25 20:50:00","NAN","2026-06-25 20:50:00"
"2026-06-25 20:55:00",553469,0,"NAN","NAN","2026-06-25 20:55:00","NAN","2026-06-25 20:55:00"
"2026-06-25 21:00:00",553470,0,"NAN","NAN","2026-06-25 21:00:00","NAN","2026-06-25 21:00:00"
"2026-06-25 21:05:00",553471,0,"NAN","NAN","2026-06-25 21:05:00","NAN","2026-06-25 21:05:00"
"2026-06-25 21:10:00",553472,0,"NAN","NAN","2026-06-25 21:10:00","NAN","2026-06-25 21:10:00"
"2026-06-25 21:15:00",553473,0,"NAN","NAN","2026-06-25 21:15:00","NAN","2026-06-25 21:15:00"
"2026-06-25 21:20:00",553474,0,"NAN","NAN","2026-06-25 21:20:00","NAN","2026-06-25 21:20:00"
"2026-06-25 21:25:00",553475,0,"NAN","NAN","2026-06-25 21:25:00","NAN","2026-06-25 21:25:00"
"2026-06-25 21:30:00",553476,0,"NAN","NAN","2026-06-25 21:30:00","NAN","2026-06-25 21:30:00"
"2026-06-25 21:35:00",553477,0,"NAN","NAN","2026-06-25 21:35:00","NAN","2026-06-25 21:35:00"
"2026-06-25 21:40:00",553478,0,"NAN","NAN","2026-06-25 21:40:00","NAN","2026-06-25 21:40:00"
"2026-06-25 21:45:00",553479,0,"NAN","NAN","2026-06-25 21:45:00","NAN","2026-06-25 21:45:00"
"2026-06-25 21:50:00",553480,0,"NAN","NAN","2026-06-25 21:50:00","NAN","2026-06-25 21:50:00"
"2026-06-25 21:55:00",553481,0,"NAN","NAN","2026-06-25 21:55:00","NAN","2026-06-25 21:55:00"
"2026-06-25 22:00:00",553482,0,"NAN","NAN","2026-06-25 22:00:00","NAN","2026-06-25 22:00:00"
"2026-06-25 22:05:00",553483,0,"NAN","NAN","2026-06-25 22:05:00","NAN","2026-06-25 22:05:00"
"2026-06-25 22:10:00",553484,0,"NAN","NAN","2026-06-25 22:10:00","NAN","2026-06-25 22:10:00"
"2026-06-25 22:15:00",553485,0,"NAN","NAN","2026-06-25 22:15:00","NAN","2026-06-25 22:15:00"
"2026-06-25 22:20:00",553486,0,"NAN","NAN","2026-06-25 22:20:00","NAN","2026-06-25 22:20:00"
"2026-06-25 22:25:00",553487,0,"NAN","NAN","2026-06-25 22:25:00","NAN","2026-06-25 22:25:00"
"2026-06-25 22:30:00",553488,0,"NAN","NAN","2026-06-25 22:30:00","NAN","2026-06-25 22:30:00"
"2026-06-25 22:35:00",553489,0,"NAN","NAN","2026-06-25 22:35:00","NAN","2026-06-25 22:35:00"
"2026-06-25 22:40:00",553490,0,"NAN","NAN","2026-06-25 22:40:00","NAN","2026-06-25 22:40:00"
"2026-06-25 22:45:00",553491,0,"NAN","NAN","2026-06-25 22:45:00","NAN","2026-06-25 22:45:00"
"2026-06-25 22:50:00",553492,0,"NAN","NAN","2026-06-25 22:50:00","NAN","2026-06-25 22:50:00"
"2026-06-25 22:55:00",553493,0,"NAN","NAN","2026-06-25 22:55:00","NAN","2026-06-25 22:55:00"
"2026-06-25 23:00:00",553494,0,"NAN","NAN","2026-06-25 23:00:00","NAN","2026-06-25 23:00:00"
"2026-06-25 23:05:00",553495,0,"NAN","NAN","2026-06-25 23:05:00","NAN","2026-06-25 23:05:00"
"2026-06-25 23:10:00",553496,0,"NAN","NAN","2026-06-25 23:10:00","NAN","2026-06-25 23:10:00"
"2026-06-25 23:15:00",553497,0,"NAN","NAN","2026-06-25 23:15:00","NAN","2026-06-25 23:15:00"
"2026-06-25 23:20:00",553498,0,"NAN","NAN","2026-06-25 23:20:00","NAN","2026-06-25 23:20:00"
"2026-06-25 23:25:00",553499,0,"NAN","NAN","2026-06-25 23:25:00","NAN","2026-06-25 23:25:00"
"2026-06-25 23:30:00",553500,0,"NAN","NAN","2026-06-25 23:30:00","NAN","2026-06-25 23:30:00"
"2026-06-25 23:35:00",553501,0,"NAN","NAN","2026-06-25 23:35:00","NAN","2026-06-25 23:35:00"
"2026-06-25 23:40:00",553502,0,"NAN","NAN","2026-06-25 23:40:00","NAN","2026-06-25 23:40:00"
"2026-06-25 23:45:00",553503,0,"NAN","NAN","2026-06-25 23:45:00","NAN","2026-06-25 23:45:00"
"2026-06-25 23:50:00",553504,0,"NAN","NAN","2026-06-25 23:50:00","NAN","2026-06-25 23:50:00"
"2026-06-25 23:55:00",553505,0,"NAN","NAN","2026-06-25 23:55:00","NAN","2026-06-25 23:55:00"
"2026-06-26 00:00:00",553506,0,"NAN","NAN","2026-06-26 00:00:00","NAN","2026-06-26 00:00:00"
"2026-06-26 00:05:00",553507,0,"NAN","NAN","2026-06-26 00:05:00","NAN","2026-06-26 00:05:00"
"2026-06-26 00:10:00",553508,0,"NAN","NAN","2026-06-26 00:10:00","NAN","2026-06-26 00:10:00"
"2026-06-26 00:15:00",553509,0,"NAN","NAN","2026-06-26 00:15:00","NAN","2026-06-26 00:15:00"
"2026-06-26 00:20:00",553510,0,"NAN","NAN","2026-06-26 00:20:00","NAN","2026-06-26 00:20:00"
"2026-06-26 00:25:00",553511,0,"NAN","NAN","2026-06-26 00:25:00","NAN","2026-06-26 00:25:00"
"2026-06-26 00:30:00",553512,0,"NAN","NAN","2026-06-26 00:30:00","NAN","2026-06-26 00:30:00"
"2026-06-26 00:35:00",553513,0,"NAN","NAN","2026-06-26 00:35:00","NAN","2026-06-26 00:35:00"
"2026-06-26 00:40:00",553514,0,"NAN","NAN","2026-06-26 00:40:00","NAN","2026-06-26 00:40:00"
"2026-06-26 00:45:00",553515,0,"NAN","NAN","2026-06-26 00:45:00","NAN","2026-06-26 00:45:00"
"2026-06-26 00:50:00",553516,0,"NAN","NAN","2026-06-26 00:50:00","NAN","2026-06-26 00:50:00"
"2026-06-26 00:55:00",553517,0,"NAN","NAN","2026-06-26 00:55:00","NAN","2026-06-26 00:55:00"
"2026-06-26 01:00:00",553518,0,"NAN","NAN","2026-06-26 01:00:00","NAN","2026-06-26 01:00:00"
"2026-06-26 01:05:00",553519,0,"NAN","NAN","2026-06-26 01:05:00","NAN","2026-06-26 01:05:00"
"2026-06-26 01:10:00",553520,0,"NAN","NAN","2026-06-26 01:10:00","NAN","2026-06-26 01:10:00"
"2026-06-26 01:15:00",553521,0,"NAN","NAN","2026-06-26 01:15:00","NAN","2026-06-26 01:15:00"
"2026-06-26 01:20:00",553522,0,"NAN","NAN","2026-06-26 01:20:00","NAN","2026-06-26 01:20:00"
"2026-06-26 01:25:00",553523,0,"NAN","NAN","2026-06-26 01:25:00","NAN","2026-06-26 01:25:00"
"2026-06-26 01:30:00",553524,0,"NAN","NAN","2026-06-26 01:30:00","NAN","2026-06-26 01:30:00"
"2026-06-26 01:35:00",553525,0,"NAN","NAN","2026-06-26 01:35:00","NAN","2026-06-26 01:35:00"
"2026-06-26 01:40:00",553526,0,"NAN","NAN","2026-06-26 01:40:00","NAN","2026-06-26 01:40:00"
"2026-06-26 01:45:00",553527,0,"NAN","NAN","2026-06-26 01:45:00","NAN","2026-06-26 01:45:00"
"2026-06-26 01:50:00",553528,0,"NAN","NAN","2026-06-26 01:50:00","NAN","2026-06-26 01:50:00"
"2026-06-26 01:55:00",553529,0,"NAN","NAN","2026-06-26 01:55:00","NAN","2026-06-26 01:55:00"
"2026-06-26 02:00:00",553530,0,"NAN","NAN","2026-06-26 02:00:00","NAN","2026-06-26 02:00:00"
"2026-06-26 02:05:00",553531,0,"NAN","NAN","2026-06-26 02:05:00","NAN","2026-06-26 02:05:00"
"2026-06-26 02:10:00",553532,0,"NAN","NAN","2026-06-26 02:10:00","NAN","2026-06-26 02:10:00"
"2026-06-26 02:15:00",553533,0,"NAN","NAN","2026-06-26 02:15:00","NAN","2026-06-26 02:15:00"
"2026-06-26 02:20:00",553534,0,"NAN","NAN","2026-06-26 02:20:00","NAN","2026-06-26 02:20:00"
"2026-06-26 02:25:00",553535,0,"NAN","NAN","2026-06-26 02:25:00","NAN","2026-06-26 02:25:00"
"2026-06-26 02:30:00",553536,0,"NAN","NAN","2026-06-26 02:30:00","NAN","2026-06-26 02:30:00"
"2026-06-26 02:35:00",553537,0,"NAN","NAN","2026-06-26 02:35:00","NAN","2026-06-26 02:35:00"
"2026-06-26 02:40:00",553538,0,"NAN","NAN","2026-06-26 02:40:00","NAN","2026-06-26 02:40:00"
"2026-06-26 02:45:00",553539,0,"NAN","NAN","2026-06-26 02:45:00","NAN","2026-06-26 02:45:00"
"2026-06-26 02:50:00",553540,0,"NAN","NAN","2026-06-26 02:50:00","NAN","2026-06-26 02:50:00"
"2026-06-26 02:55:00",553541,0,"NAN","NAN","2026-06-26 02:55:00","NAN","2026-06-26 02:55:00"
"2026-06-26 03:00:00",553542,0,"NAN","NAN","2026-06-26 03:00:00","NAN","2026-06-26 03:00:00"
"2026-06-26 03:05:00",553543,0,"NAN","NAN","2026-06-26 03:05:00","NAN","2026-06-26 03:05:00"
"2026-06-26 03:10:00",553544,0,"NAN","NAN","2026-06-26 03:10:00","NAN","2026-06-26 03:10:00"
"2026-06-26 03:15:00",553545,0,"NAN","NAN","2026-06-26 03:15:00","NAN","2026-06-26 03:15:00"
"2026-06-26 03:20:00",553546,0,"NAN","NAN","2026-06-26 03:20:00","NAN","2026-06-26 03:20:00"
"2026-06-26 03:25:00",553547,0,"NAN","NAN","2026-06-26 03:25:00","NAN","2026-06-26 03:25:00"
"2026-06-26 03:30:00",553548,0,"NAN","NAN","2026-06-26 03:30:00","NAN","2026-06-26 03:30:00"
"2026-06-26 03:35:00",553549,0,"NAN","NAN","2026-06-26 03:35:00","NAN","2026-06-26 03:35:00"
"2026-06-26 03:40:00",553550,0,"NAN","NAN","2026-06-26 03:40:00","NAN","2026-06-26 03:40:00"
"2026-06-26 03:45:00",553551,0,"NAN","NAN","2026-06-26 03:45:00","NAN","2026-06-26 03:45:00"
"2026-06-26 03:50:00",553552,0,"NAN","NAN","2026-06-26 03:50:00","NAN","2026-06-26 03:50:00"
"2026-06-26 03:55:00",553553,0,"NAN","NAN","2026-06-26 03:55:00","NAN","2026-06-26 03:55:00"
"2026-06-26 04:00:00",553554,0,"NAN","NAN","2026-06-26 04:00:00","NAN","2026-06-26 04:00:00"
"2026-06-26 04:05:00",553555,0,"NAN","NAN","2026-06-26 04:05:00","NAN","2026-06-26 04:05:00"
"2026-06-26 04:10:00",553556,0,"NAN","NAN","2026-06-26 04:10:00","NAN","2026-06-26 04:10:00"
"2026-06-26 04:15:00",553557,0,"NAN","NAN","2026-06-26 04:15:00","NAN","2026-06-26 04:15:00"
"2026-06-26 04:20:00",553558,0,"NAN","NAN","2026-06-26 04:20:00","NAN","2026-06-26 04:20:00"
"2026-06-26 04:25:00",553559,0,"NAN","NAN","2026-06-26 04:25:00","NAN","2026-06-26 04:25:00"
"2026-06-26 04:30:00",553560,0,"NAN","NAN","2026-06-26 04:30:00","NAN","2026-06-26 04:30:00"
"2026-06-26 04:35:00",553561,0,"NAN","NAN","2026-06-26 04:35:00","NAN","2026-06-26 04:35:00"
"2026-06-26 04:40:00",553562,0,"NAN","NAN","2026-06-26 04:40:00","NAN","2026-06-26 04:40:00"
"2026-06-26 04:45:00",553563,0,"NAN","NAN","2026-06-26 04:45:00","NAN","2026-06-26 04:45:00"
"2026-06-26 04:50:00",553564,0,"NAN","NAN","2026-06-26 04:50:00","NAN","2026-06-26 04:50:00"
"2026-06-26 04:55:00",553565,0,"NAN","NAN","2026-06-26 04:55:00","NAN","2026-06-26 04:55:00"
"2026-06-26 05:00:00",553566,0,"NAN","NAN","2026-06-26 05:00:00","NAN","2026-06-26 05:00:00"
"2026-06-26 05:05:00",553567,0,"NAN","NAN","2026-06-26 05:05:00","NAN","2026-06-26 05:05:00"
"2026-06-26 05:10:00",553568,0,"NAN","NAN","2026-06-26 05:10:00","NAN","2026-06-26 05:10:00"
"2026-06-26 05:15:00",553569,0,"NAN","NAN","2026-06-26 05:15:00","NAN","2026-06-26 05:15:00"
"2026-06-26 05:20:00",553570,0,"NAN","NAN","2026-06-26 05:20:00","NAN","2026-06-26 05:20:00"
"2026-06-26 05:25:00",553571,0,"NAN","NAN","2026-06-26 05:25:00","NAN","2026-06-26 05:25:00"
"2026-06-26 05:30:00",553572,0,"NAN","NAN","2026-06-26 05:30:00","NAN","2026-06-26 05:30:00"
"2026-06-26 05:35:00",553573,0,"NAN","NAN","2026-06-26 05:35:00","NAN","2026-06-26 05:35:00"
"2026-06-26 05:40:00",553574,0,"NAN","NAN","2026-06-26 05:40:00","NAN","2026-06-26 05:40:00"
"2026-06-26 05:45:00",553575,0,"NAN","NAN","2026-06-26 05:45:00","NAN","2026-06-26 05:45:00"
"2026-06-26 05:50:00",553576,0,"NAN","NAN","2026-06-26 05:50:00","NAN","2026-06-26 05:50:00"
"2026-06-26 05:55:00",553577,0,"NAN","NAN","2026-06-26 05:55:00","NAN","2026-06-26 05:55:00"
"2026-06-26 06:00:00",553578,0,"NAN","NAN","2026-06-26 06:00:00","NAN","2026-06-26 06:00:00"
"2026-06-26 06:05:00",553579,0,"NAN","NAN","2026-06-26 06:05:00","NAN","2026-06-26 06:05:00"
"2026-06-26 06:10:00",553580,0,"NAN","NAN","2026-06-26 06:10:00","NAN","2026-06-26 06:10:00"
"2026-06-26 06:15:00",553581,0,"NAN","NAN","2026-06-26 06:15:00","NAN","2026-06-26 06:15:00"
"2026-06-26 06:20:00",553582,0,"NAN","NAN","2026-06-26 06:20:00","NAN","2026-06-26 06:20:00"
"2026-06-26 06:25:00",553583,0,"NAN","NAN","2026-06-26 06:25:00","NAN","2026-06-26 06:25:00"
"2026-06-26 06:30:00",553584,0,"NAN","NAN","2026-06-26 06:30:00","NAN","2026-06-26 06:30:00"
"2026-06-26 06:35:00",553585,0,"NAN","NAN","2026-06-26 06:35:00","NAN","2026-06-26 06:35:00"
"2026-06-26 06:40:00",553586,0,"NAN","NAN","2026-06-26 06:40:00","NAN","2026-06-26 06:40:00"
"2026-06-26 06:45:00",553587,0,"NAN","NAN","2026-06-26 06:45:00","NAN","2026-06-26 06:45:00"
"2026-06-26 06:50:00",553588,0,"NAN","NAN","2026-06-26 06:50:00","NAN","2026-06-26 06:50:00"
"2026-06-26 06:55:00",553589,0,"NAN","NAN","2026-06-26 06:55:00","NAN","2026-06-26 06:55:00"
"2026-06-26 07:00:00",553590,0,"NAN","NAN","2026-06-26 07:00:00","NAN","2026-06-26 07:00:00"
"2026-06-26 07:05:00",553591,0,"NAN","NAN","2026-06-26 07:05:00","NAN","2026-06-26 07:05:00"
"2026-06-26 07:10:00",553592,0,"NAN","NAN","2026-06-26 07:10:00","NAN","2026-06-26 07:10:00"
"2026-06-26 07:15:00",553593,0,"NAN","NAN","2026-06-26 07:15:00","NAN","2026-06-26 07:15:00"
"2026-06-26 07:20:00",553594,0,"NAN","NAN","2026-06-26 07:20:00","NAN","2026-06-26 07:20:00"
"2026-06-26 07:25:00",553595,0,"NAN","NAN","2026-06-26 07:25:00","NAN","2026-06-26 07:25:00"
"2026-06-26 07:30:00",553596,0,"NAN","NAN","2026-06-26 07:30:00","NAN","2026-06-26 07:30:00"
"2026-06-26 07:35:00",553597,0,"NAN","NAN","2026-06-26 07:35:00","NAN","2026-06-26 07:35:00"
"2026-06-26 07:40:00",553598,0,"NAN","NAN","2026-06-26 07:40:00","NAN","2026-06-26 07:40:00"
"2026-06-26 07:45:00",553599,0,"NAN","NAN","2026-06-26 07:45:00","NAN","2026-06-26 07:45:00"
"2026-06-26 07:50:00",553600,0,"NAN","NAN","2026-06-26 07:50:00","NAN","2026-06-26 07:50:00"
"2026-06-26 07:55:00",553601,0,"NAN","NAN","2026-06-26 07:55:00","NAN","2026-06-26 07:55:00"
"2026-06-26 08:00:00",553602,0,"NAN","NAN","2026-06-26 08:00:00","NAN","2026-06-26 08:00:00"
"2026-06-26 08:05:00",553603,0,"NAN","NAN","2026-06-26 08:05:00","NAN","2026-06-26 08:05:00"
"2026-06-26 08:10:00",553604,0,"NAN","NAN","2026-06-26 08:10:00","NAN","2026-06-26 08:10:00"
"2026-06-26 08:15:00",553605,0,"NAN","NAN","2026-06-26 08:15:00","NAN","2026-06-26 08:15:00"
"2026-06-26 08:20:00",553606,0,"NAN","NAN","2026-06-26 08:20:00","NAN","2026-06-26 08:20:00"
"2026-06-26 08:25:00",553607,0,"NAN","NAN","2026-06-26 08:25:00","NAN","2026-06-26 08:25:00"
"2026-06-26 08:30:00",553608,0,"NAN","NAN","2026-06-26 08:30:00","NAN","2026-06-26 08:30:00"
"2026-06-26 08:35:00",553609,0,"NAN","NAN","2026-06-26 08:35:00","NAN","2026-06-26 08:35:00"
"2026-06-26 08:40:00",553610,0,"NAN","NAN","2026-06-26 08:40:00","NAN","2026-06-26 08:40:00"
"2026-06-26 08:45:00",553611,0,"NAN","NAN","2026-06-26 08:45:00","NAN","2026-06-26 08:45:00"
"2026-06-26 08:50:00",553612,0,"NAN","NAN","2026-06-26 08:50:00","NAN","2026-06-26 08:50:00"
"2026-06-26 08:55:00",553613,0,"NAN","NAN","2026-06-26 08:55:00","NAN","2026-06-26 08:55:00"
"2026-06-26 09:00:00",553614,0,"NAN","NAN","2026-06-26 09:00:00","NAN","2026-06-26 09:00:00"
"2026-06-26 09:05:00",553615,0,"NAN","NAN","2026-06-26 09:05:00","NAN","2026-06-26 09:05:00"
"2026-06-26 09:10:00",553616,0,"NAN","NAN","2026-06-26 09:10:00","NAN","2026-06-26 09:10:00"
"2026-06-26 09:15:00",553617,0,"NAN","NAN","2026-06-26 09:15:00","NAN","2026-06-26 09:15:00"
"2026-06-26 09:20:00",553618,0,"NAN","NAN","2026-06-26 09:20:00","NAN","2026-06-26 09:20:00"
"2026-06-26 09:25:00",553619,0,"NAN","NAN","2026-06-26 09:25:00","NAN","2026-06-26 09:25:00"
"2026-06-26 09:30:00",553620,0,"NAN","NAN","2026-06-26 09:30:00","NAN","2026-06-26 09:30:00"
"2026-06-26 09:35:00",553621,0,"NAN","NAN","2026-06-26 09:35:00","NAN","2026-06-26 09:35:00"
"2026-06-26 09:40:00",553622,0,"NAN","NAN","2026-06-26 09:40:00","NAN","2026-06-26 09:40:00"
"2026-06-26 09:45:00",553623,0,"NAN","NAN","2026-06-26 09:45:00","NAN","2026-06-26 09:45:00"
"2026-06-26 09:50:00",553624,0,"NAN","NAN","2026-06-26 09:50:00","NAN","2026-06-26 09:50:00"
"2026-06-26 09:55:00",553625,0,"NAN","NAN","2026-06-26 09:55:00","NAN","2026-06-26 09:55:00"
"2026-06-26 10:00:00",553626,0,"NAN","NAN","2026-06-26 10:00:00","NAN","2026-06-26 10:00:00"
"2026-06-26 10:05:00",553627,0,"NAN","NAN","2026-06-26 10:05:00","NAN","2026-06-26 10:05:00"
"2026-06-26 10:10:00",553628,0,"NAN","NAN","2026-06-26 10:10:00","NAN","2026-06-26 10:10:00"
"2026-06-26 10:15:00",553629,0,"NAN","NAN","2026-06-26 10:15:00","NAN","2026-06-26 10:15:00"
"2026-06-26 10:20:00",553630,0,"NAN","NAN","2026-06-26 10:20:00","NAN","2026-06-26 10:20:00"
"2026-06-26 10:25:00",553631,0,"NAN","NAN","2026-06-26 10:25:00","NAN","2026-06-26 10:25:00"
"2026-06-26 10:30:00",553632,0,"NAN","NAN","2026-06-26 10:30:00","NAN","2026-06-26 10:30:00"
"2026-06-26 10:35:00",553633,0,"NAN","NAN","2026-06-26 10:35:00","NAN","2026-06-26 10:35:00"
"2026-06-26 10:40:00",553634,0,"NAN","NAN","2026-06-26 10:40:00","NAN","2026-06-26 10:40:00"
"2026-06-26 10:45:00",553635,0,"NAN","NAN","2026-06-26 10:45:00","NAN","2026-06-26 10:45:00"
"2026-06-26 10:50:00",553636,0,"NAN","NAN","2026-06-26 10:50:00","NAN","2026-06-26 10:50:00"
"2026-06-26 10:55:00",553637,0,"NAN","NAN","2026-06-26 10:55:00","NAN","2026-06-26 10:55:00"
"2026-06-26 11:00:00",553638,0,"NAN","NAN","2026-06-26 11:00:00","NAN","2026-06-26 11:00:00"
"2026-06-26 11:05:00",553639,0,"NAN","NAN","2026-06-26 11:05:00","NAN","2026-06-26 11:05:00"
"2026-06-26 11:10:00",553640,0,"NAN","NAN","2026-06-26 11:10:00","NAN","2026-06-26 11:10:00"
"2026-06-26 11:15:00",553641,0,"NAN","NAN","2026-06-26 11:15:00","NAN","2026-06-26 11:15:00"
"2026-06-26 11:20:00",553642,0,"NAN","NAN","2026-06-26 11:20:00","NAN","2026-06-26 11:20:00"
"2026-06-26 11:25:00",553643,0,"NAN","NAN","2026-06-26 11:25:00","NAN","2026-06-26 11:25:00"
"2026-06-26 11:30:00",553644,0,"NAN","NAN","2026-06-26 11:30:00","NAN","2026-06-26 11:30:00"
"2026-06-26 11:35:00",553645,0,"NAN","NAN","2026-06-26 11:35:00","NAN","2026-06-26 11:35:00"
"2026-06-26 11:40:00",553646,0,"NAN","NAN","2026-06-26 11:40:00","NAN","2026-06-26 11:40:00"
"2026-06-26 11:45:00",553647,0,"NAN","NAN","2026-06-26 11:45:00","NAN","2026-06-26 11:45:00"
"2026-06-26 11:50:00",553648,0,"NAN","NAN","2026-06-26 11:50:00","NAN","2026-06-26 11:50:00"
"2026-06-26 11:55:00",553649,0,"NAN","NAN","2026-06-26 11:55:00","NAN","2026-06-26 11:55:00"
"2026-06-26 12:00:00",553650,0,"NAN","NAN","2026-06-26 12:00:00","NAN","2026-06-26 12:00:00"
"2026-06-26 12:05:00",553651,0,"NAN","NAN","2026-06-26 12:05:00","NAN","2026-06-26 12:05:00"
"2026-06-26 12:10:00",553652,0,"NAN","NAN","2026-06-26 12:10:00","NAN","2026-06-26 12:10:00"
"2026-06-26 12:15:00",553653,0,"NAN","NAN","2026-06-26 12:15:00","NAN","2026-06-26 12:15:00"
"2026-06-26 12:20:00",553654,0,"NAN","NAN","2026-06-26 12:20:00","NAN","2026-06-26 12:20:00"
"2026-06-26 12:25:00",553655,0,"NAN","NAN","2026-06-26 12:25:00","NAN","2026-06-26 12:25:00"
"2026-06-26 12:30:00",553656,0,"NAN","NAN","2026-06-26 12:30:00","NAN","2026-06-26 12:30:00"
"2026-06-26 12:35:00",553657,0,"NAN","NAN","2026-06-26 12:35:00","NAN","2026-06-26 12:35:00"
"2026-06-26 12:40:00",553658,0,"NAN","NAN","2026-06-26 12:40:00","NAN","2026-06-26 12:40:00"
"2026-06-26 12:45:00",553659,0,"NAN","NAN","2026-06-26 12:45:00","NAN","2026-06-26 12:45:00"
"2026-06-26 12:50:00",553660,0,"NAN","NAN","2026-06-26 12:50:00","NAN","2026-06-26 12:50:00"
"2026-06-26 12:55:00",553661,0,"NAN","NAN","2026-06-26 12:55:00","NAN","2026-06-26 12:55:00"
"2026-06-26 13:00:00",553662,0,"NAN","NAN","2026-06-26 13:00:00","NAN","2026-06-26 13:00:00"
"2026-06-26 13:05:00",553663,0,"NAN","NAN","2026-06-26 13:05:00","NAN","2026-06-26 13:05:00"
"2026-06-26 13:10:00",553664,0,"NAN","NAN","2026-06-26 13:10:00","NAN","2026-06-26 13:10:00"
"2026-06-26 13:15:00",553665,0,"NAN","NAN","2026-06-26 13:15:00","NAN","2026-06-26 13:15:00"
"2026-06-26 13:20:00",553666,0,"NAN","NAN","2026-06-26 13:20:00","NAN","2026-06-26 13:20:00"
"2026-06-26 13:25:00",553667,0,"NAN","NAN","2026-06-26 13:25:00","NAN","2026-06-26 13:25:00"
"2026-06-26 13:30:00",553668,0,"NAN","NAN","2026-06-26 13:30:00","NAN","2026-06-26 13:30:00"
"2026-06-26 13:35:00",553669,0,"NAN","NAN","2026-06-26 13:35:00","NAN","2026-06-26 13:35:00"
"2026-06-26 13:40:00",553670,0,"NAN","NAN","2026-06-26 13:40:00","NAN","2026-06-26 13:40:00"
"2026-06-26 13:45:00",553671,0,"NAN","NAN","2026-06-26 13:45:00","NAN","2026-06-26 13:45:00"
"2026-06-26 13:50:00",553672,0,"NAN","NAN","2026-06-26 13:50:00","NAN","2026-06-26 13:50:00"
"2026-06-26 13:55:00",553673,0,"NAN","NAN","2026-06-26 13:55:00","NAN","2026-06-26 13:55:00"
"2026-06-26 14:00:00",553674,0,"NAN","NAN","2026-06-26 14:00:00","NAN","2026-06-26 14:00:00"
"2026-06-26 14:05:00",553675,0,"NAN","NAN","2026-06-26 14:05:00","NAN","2026-06-26 14:05:00"
"2026-06-26 14:10:00",553676,0,"NAN","NAN","2026-06-26 14:10:00","NAN","2026-06-26 14:10:00"
"2026-06-26 14:15:00",553677,0,"NAN","NAN","2026-06-26 14:15:00","NAN","2026-06-26 14:15:00"
"2026-06-26 14:20:00",553678,0,"NAN","NAN","2026-06-26 14:20:00","NAN","2026-06-26 14:20:00"
