"TOA5","24170","CR300","24170","CR300.Std.10.02","CPU:HIDRO_DIVOBRAS_V6.CR300","36164","DIVOBRAS_HR"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-06-13 10:00:00",43672,0,"NAN","NAN","2026-06-13 10:00:00","NAN","2026-06-13 10:00:00"
"2026-06-13 11:00:00",43673,0,"NAN","NAN","2026-06-13 11:00:00","NAN","2026-06-13 11:00:00"
"2026-06-13 12:00:00",43674,0,"NAN","NAN","2026-06-13 12:00:00","NAN","2026-06-13 12:00:00"
"2026-06-13 13:00:00",43675,0,"NAN","NAN","2026-06-13 13:00:00","NAN","2026-06-13 13:00:00"
"2026-06-13 14:00:00",43676,0,"NAN","NAN","2026-06-13 14:00:00","NAN","2026-06-13 14:00:00"
"2026-06-13 15:00:00",43677,0,"NAN","NAN","2026-06-13 15:00:00","NAN","2026-06-13 15:00:00"
"2026-06-13 16:00:00",43678,0,"NAN","NAN","2026-06-13 16:00:00","NAN","2026-06-13 16:00:00"
"2026-06-13 17:00:00",43679,0,"NAN","NAN","2026-06-13 17:00:00","NAN","2026-06-13 17:00:00"
"2026-06-13 18:00:00",43680,0,"NAN","NAN","2026-06-13 18:00:00","NAN","2026-06-13 18:00:00"
"2026-06-13 19:00:00",43681,0,"NAN","NAN","2026-06-13 19:00:00","NAN","2026-06-13 19:00:00"
"2026-06-13 20:00:00",43682,0,"NAN","NAN","2026-06-13 20:00:00","NAN","2026-06-13 20:00:00"
"2026-06-13 21:00:00",43683,0,"NAN","NAN","2026-06-13 21:00:00","NAN","2026-06-13 21:00:00"
"2026-06-13 22:00:00",43684,0,"NAN","NAN","2026-06-13 22:00:00","NAN","2026-06-13 22:00:00"
"2026-06-13 23:00:00",43685,0,"NAN","NAN","2026-06-13 23:00:00","NAN","2026-06-13 23:00:00"
"2026-06-14 00:00:00",43686,0,"NAN","NAN","2026-06-14 00:00:00","NAN","2026-06-14 00:00:00"
"2026-06-14 01:00:00",43687,0,"NAN","NAN","2026-06-14 01:00:00","NAN","2026-06-14 01:00:00"
"2026-06-14 02:00:00",43688,0,"NAN","NAN","2026-06-14 02:00:00","NAN","2026-06-14 02:00:00"
"2026-06-14 03:00:00",43689,0,"NAN","NAN","2026-06-14 03:00:00","NAN","2026-06-14 03:00:00"
"2026-06-14 04:00:00",43690,0,"NAN","NAN","2026-06-14 04:00:00","NAN","2026-06-14 04:00:00"
"2026-06-14 05:00:00",43691,0,"NAN","NAN","2026-06-14 05:00:00","NAN","2026-06-14 05:00:00"
"2026-06-14 06:00:00",43692,0,"NAN","NAN","2026-06-14 06:00:00","NAN","2026-06-14 06:00:00"
"2026-06-14 07:00:00",43693,0,"NAN","NAN","2026-06-14 07:00:00","NAN","2026-06-14 07:00:00"
"2026-06-14 08:00:00",43694,0,"NAN","NAN","2026-06-14 08:00:00","NAN","2026-06-14 08:00:00"
"2026-06-14 09:00:00",43695,0,"NAN","NAN","2026-06-14 09:00:00","NAN","2026-06-14 09:00:00"
"2026-06-14 10:00:00",43696,0,"NAN","NAN","2026-06-14 10:00:00","NAN","2026-06-14 10:00:00"
"2026-06-14 11:00:00",43697,0,"NAN","NAN","2026-06-14 11:00:00","NAN","2026-06-14 11:00:00"
"2026-06-14 12:00:00",43698,0,"NAN","NAN","2026-06-14 12:00:00","NAN","2026-06-14 12:00:00"
"2026-06-14 13:00:00",43699,0,"NAN","NAN","2026-06-14 13:00:00","NAN","2026-06-14 13:00:00"
"2026-06-14 14:00:00",43700,0,"NAN","NAN","2026-06-14 14:00:00","NAN","2026-06-14 14:00:00"
"2026-06-14 15:00:00",43701,0,"NAN","NAN","2026-06-14 15:00:00","NAN","2026-06-14 15:00:00"
"2026-06-14 16:00:00",43702,0,"NAN","NAN","2026-06-14 16:00:00","NAN","2026-06-14 16:00:00"
"2026-06-14 17:00:00",43703,0,"NAN","NAN","2026-06-14 17:00:00","NAN","2026-06-14 17:00:00"
"2026-06-14 18:00:00",43704,0,"NAN","NAN","2026-06-14 18:00:00","NAN","2026-06-14 18:00:00"
"2026-06-14 19:00:00",43705,0,"NAN","NAN","2026-06-14 19:00:00","NAN","2026-06-14 19:00:00"
"2026-06-14 20:00:00",43706,0,"NAN","NAN","2026-06-14 20:00:00","NAN","2026-06-14 20:00:00"
"2026-06-14 21:00:00",43707,0,"NAN","NAN","2026-06-14 21:00:00","NAN","2026-06-14 21:00:00"
"2026-06-14 22:00:00",43708,0,"NAN","NAN","2026-06-14 22:00:00","NAN","2026-06-14 22:00:00"
"2026-06-14 23:00:00",43709,0,"NAN","NAN","2026-06-14 23:00:00","NAN","2026-06-14 23:00:00"
"2026-06-15 00:00:00",43710,0,"NAN","NAN","2026-06-15 00:00:00","NAN","2026-06-15 00:00:00"
"2026-06-15 01:00:00",43711,0,"NAN","NAN","2026-06-15 01:00:00","NAN","2026-06-15 01:00:00"
"2026-06-15 02:00:00",43712,0,"NAN","NAN","2026-06-15 02:00:00","NAN","2026-06-15 02:00:00"
"2026-06-15 03:00:00",43713,0,"NAN","NAN","2026-06-15 03:00:00","NAN","2026-06-15 03:00:00"
"2026-06-15 04:00:00",43714,0,"NAN","NAN","2026-06-15 04:00:00","NAN","2026-06-15 04:00:00"
"2026-06-15 05:00:00",43715,0,"NAN","NAN","2026-06-15 05:00:00","NAN","2026-06-15 05:00:00"
"2026-06-15 06:00:00",43716,0,"NAN","NAN","2026-06-15 06:00:00","NAN","2026-06-15 06:00:00"
"2026-06-15 07:00:00",43717,0,"NAN","NAN","2026-06-15 07:00:00","NAN","2026-06-15 07:00:00"
"2026-06-15 08:00:00",43718,0,"NAN","NAN","2026-06-15 08:00:00","NAN","2026-06-15 08:00:00"
"2026-06-15 09:00:00",43719,0,"NAN","NAN","2026-06-15 09:00:00","NAN","2026-06-15 09:00:00"
"2026-06-15 10:00:00",43720,0,"NAN","NAN","2026-06-15 10:00:00","NAN","2026-06-15 10:00:00"
"2026-06-15 11:00:00",43721,0,"NAN","NAN","2026-06-15 11:00:00","NAN","2026-06-15 11:00:00"
"2026-06-15 12:00:00",43722,0,"NAN","NAN","2026-06-15 12:00:00","NAN","2026-06-15 12:00:00"
"2026-06-15 13:00:00",43723,0,"NAN","NAN","2026-06-15 13:00:00","NAN","2026-06-15 13:00:00"
"2026-06-15 14:00:00",43724,0,"NAN","NAN","2026-06-15 14:00:00","NAN","2026-06-15 14:00:00"
"2026-06-15 15:00:00",43725,0,"NAN","NAN","2026-06-15 15:00:00","NAN","2026-06-15 15:00:00"
"2026-06-15 16:00:00",43726,0,"NAN","NAN","2026-06-15 16:00:00","NAN","2026-06-15 16:00:00"
"2026-06-15 17:00:00",43727,0,"NAN","NAN","2026-06-15 17:00:00","NAN","2026-06-15 17:00:00"
"2026-06-15 18:00:00",43728,0,"NAN","NAN","2026-06-15 18:00:00","NAN","2026-06-15 18:00:00"
"2026-06-15 19:00:00",43729,0,"NAN","NAN","2026-06-15 19:00:00","NAN","2026-06-15 19:00:00"
"2026-06-15 20:00:00",43730,0,"NAN","NAN","2026-06-15 20:00:00","NAN","2026-06-15 20:00:00"
"2026-06-15 21:00:00",43731,0,"NAN","NAN","2026-06-15 21:00:00","NAN","2026-06-15 21:00:00"
"2026-06-15 22:00:00",43732,0,"NAN","NAN","2026-06-15 22:00:00","NAN","2026-06-15 22:00:00"
"2026-06-15 23:00:00",43733,0,"NAN","NAN","2026-06-15 23:00:00","NAN","2026-06-15 23:00:00"
"2026-06-16 00:00:00",43734,0,"NAN","NAN","2026-06-16 00:00:00","NAN","2026-06-16 00:00:00"
"2026-06-16 01:00:00",43735,0,"NAN","NAN","2026-06-16 01:00:00","NAN","2026-06-16 01:00:00"
"2026-06-16 02:00:00",43736,0,"NAN","NAN","2026-06-16 02:00:00","NAN","2026-06-16 02:00:00"
"2026-06-16 03:00:00",43737,0,"NAN","NAN","2026-06-16 03:00:00","NAN","2026-06-16 03:00:00"
"2026-06-16 04:00:00",43738,0,"NAN","NAN","2026-06-16 04:00:00","NAN","2026-06-16 04:00:00"
"2026-06-16 05:00:00",43739,0,"NAN","NAN","2026-06-16 05:00:00","NAN","2026-06-16 05:00:00"
"2026-06-16 06:00:00",43740,0,"NAN","NAN","2026-06-16 06:00:00","NAN","2026-06-16 06:00:00"
"2026-06-16 07:00:00",43741,0,"NAN","NAN","2026-06-16 07:00:00","NAN","2026-06-16 07:00:00"
"2026-06-16 08:00:00",43742,0,"NAN","NAN","2026-06-16 08:00:00","NAN","2026-06-16 08:00:00"
"2026-06-16 09:00:00",43743,0,"NAN","NAN","2026-06-16 09:00:00","NAN","2026-06-16 09:00:00"
"2026-06-16 10:00:00",43744,0,"NAN","NAN","2026-06-16 10:00:00","NAN","2026-06-16 10:00:00"
"2026-06-16 11:00:00",43745,0,"NAN","NAN","2026-06-16 11:00:00","NAN","2026-06-16 11:00:00"
"2026-06-16 12:00:00",43746,0,"NAN","NAN","2026-06-16 12:00:00","NAN","2026-06-16 12:00:00"
"2026-06-16 13:00:00",43747,0,"NAN","NAN","2026-06-16 13:00:00","NAN","2026-06-16 13:00:00"
"2026-06-16 14:00:00",43748,0,"NAN","NAN","2026-06-16 14:00:00","NAN","2026-06-16 14:00:00"
"2026-06-16 15:00:00",43749,0,"NAN","NAN","2026-06-16 15:00:00","NAN","2026-06-16 15:00:00"
"2026-06-16 16:00:00",43750,0,"NAN","NAN","2026-06-16 16:00:00","NAN","2026-06-16 16:00:00"
"2026-06-16 17:00:00",43751,0,"NAN","NAN","2026-06-16 17:00:00","NAN","2026-06-16 17:00:00"
"2026-06-16 18:00:00",43752,0,"NAN","NAN","2026-06-16 18:00:00","NAN","2026-06-16 18:00:00"
"2026-06-16 19:00:00",43753,0,"NAN","NAN","2026-06-16 19:00:00","NAN","2026-06-16 19:00:00"
"2026-06-16 20:00:00",43754,0,"NAN","NAN","2026-06-16 20:00:00","NAN","2026-06-16 20:00:00"
"2026-06-16 21:00:00",43755,0,"NAN","NAN","2026-06-16 21:00:00","NAN","2026-06-16 21:00:00"
"2026-06-16 22:00:00",43756,0,"NAN","NAN","2026-06-16 22:00:00","NAN","2026-06-16 22:00:00"
"2026-06-16 23:00:00",43757,0,"NAN","NAN","2026-06-16 23:00:00","NAN","2026-06-16 23:00:00"
"2026-06-17 00:00:00",43758,0,"NAN","NAN","2026-06-17 00:00:00","NAN","2026-06-17 00:00:00"
"2026-06-17 01:00:00",43759,0,"NAN","NAN","2026-06-17 01:00:00","NAN","2026-06-17 01:00:00"
"2026-06-17 02:00:00",43760,0,"NAN","NAN","2026-06-17 02:00:00","NAN","2026-06-17 02:00:00"
"2026-06-17 03:00:00",43761,0,"NAN","NAN","2026-06-17 03:00:00","NAN","2026-06-17 03:00:00"
"2026-06-17 04:00:00",43762,0,"NAN","NAN","2026-06-17 04:00:00","NAN","2026-06-17 04:00:00"
"2026-06-17 05:00:00",43763,0,"NAN","NAN","2026-06-17 05:00:00","NAN","2026-06-17 05:00:00"
"2026-06-17 06:00:00",43764,0,"NAN","NAN","2026-06-17 06:00:00","NAN","2026-06-17 06:00:00"
"2026-06-17 07:00:00",43765,0,"NAN","NAN","2026-06-17 07:00:00","NAN","2026-06-17 07:00:00"
"2026-06-17 08:00:00",43766,0,"NAN","NAN","2026-06-17 08:00:00","NAN","2026-06-17 08:00:00"
"2026-06-17 09:00:00",43767,0,"NAN","NAN","2026-06-17 09:00:00","NAN","2026-06-17 09:00:00"
"2026-06-17 10:00:00",43768,0,"NAN","NAN","2026-06-17 10:00:00","NAN","2026-06-17 10:00:00"
"2026-06-17 11:00:00",43769,0,"NAN","NAN","2026-06-17 11:00:00","NAN","2026-06-17 11:00:00"
"2026-06-17 12:00:00",43770,0,"NAN","NAN","2026-06-17 12:00:00","NAN","2026-06-17 12:00:00"
"2026-06-17 13:00:00",43771,0,"NAN","NAN","2026-06-17 13:00:00","NAN","2026-06-17 13:00:00"
"2026-06-17 14:00:00",43772,0,"NAN","NAN","2026-06-17 14:00:00","NAN","2026-06-17 14:00:00"
"2026-06-17 15:00:00",43773,0,"NAN","NAN","2026-06-17 15:00:00","NAN","2026-06-17 15:00:00"
"2026-06-17 16:00:00",43774,0,"NAN","NAN","2026-06-17 16:00:00","NAN","2026-06-17 16:00:00"
"2026-06-17 17:00:00",43775,0,"NAN","NAN","2026-06-17 17:00:00","NAN","2026-06-17 17:00:00"
"2026-06-17 18:00:00",43776,0,"NAN","NAN","2026-06-17 18:00:00","NAN","2026-06-17 18:00:00"
"2026-06-17 19:00:00",43777,0,"NAN","NAN","2026-06-17 19:00:00","NAN","2026-06-17 19:00:00"
"2026-06-17 20:00:00",43778,0,"NAN","NAN","2026-06-17 20:00:00","NAN","2026-06-17 20:00:00"
"2026-06-17 21:00:00",43779,0,"NAN","NAN","2026-06-17 21:00:00","NAN","2026-06-17 21:00:00"
"2026-06-17 22:00:00",43780,0,"NAN","NAN","2026-06-17 22:00:00","NAN","2026-06-17 22:00:00"
"2026-06-17 23:00:00",43781,0,"NAN","NAN","2026-06-17 23:00:00","NAN","2026-06-17 23:00:00"
"2026-06-18 00:00:00",43782,0,"NAN","NAN","2026-06-18 00:00:00","NAN","2026-06-18 00:00:00"
"2026-06-18 01:00:00",43783,0,"NAN","NAN","2026-06-18 01:00:00","NAN","2026-06-18 01:00:00"
"2026-06-18 02:00:00",43784,0,"NAN","NAN","2026-06-18 02:00:00","NAN","2026-06-18 02:00:00"
"2026-06-18 03:00:00",43785,0,"NAN","NAN","2026-06-18 03:00:00","NAN","2026-06-18 03:00:00"
"2026-06-18 04:00:00",43786,0,"NAN","NAN","2026-06-18 04:00:00","NAN","2026-06-18 04:00:00"
"2026-06-18 05:00:00",43787,0,"NAN","NAN","2026-06-18 05:00:00","NAN","2026-06-18 05:00:00"
"2026-06-18 06:00:00",43788,0,"NAN","NAN","2026-06-18 06:00:00","NAN","2026-06-18 06:00:00"
"2026-06-18 07:00:00",43789,0,"NAN","NAN","2026-06-18 07:00:00","NAN","2026-06-18 07:00:00"
"2026-06-18 08:00:00",43790,0,"NAN","NAN","2026-06-18 08:00:00","NAN","2026-06-18 08:00:00"
"2026-06-18 09:00:00",43791,0,"NAN","NAN","2026-06-18 09:00:00","NAN","2026-06-18 09:00:00"
"2026-06-18 10:00:00",43792,0,"NAN","NAN","2026-06-18 10:00:00","NAN","2026-06-18 10:00:00"
"2026-06-18 11:00:00",43793,0,"NAN","NAN","2026-06-18 11:00:00","NAN","2026-06-18 11:00:00"
"2026-06-18 12:00:00",43794,0,"NAN","NAN","2026-06-18 12:00:00","NAN","2026-06-18 12:00:00"
"2026-06-18 13:00:00",43795,0,"NAN","NAN","2026-06-18 13:00:00","NAN","2026-06-18 13:00:00"
"2026-06-18 14:00:00",43796,0,"NAN","NAN","2026-06-18 14:00:00","NAN","2026-06-18 14:00:00"
"2026-06-18 15:00:00",43797,0,"NAN","NAN","2026-06-18 15:00:00","NAN","2026-06-18 15:00:00"
"2026-06-18 16:00:00",43798,0,"NAN","NAN","2026-06-18 16:00:00","NAN","2026-06-18 16:00:00"
"2026-06-18 17:00:00",43799,0,"NAN","NAN","2026-06-18 17:00:00","NAN","2026-06-18 17:00:00"
"2026-06-18 18:00:00",43800,0,"NAN","NAN","2026-06-18 18:00:00","NAN","2026-06-18 18:00:00"
"2026-06-18 19:00:00",43801,0,"NAN","NAN","2026-06-18 19:00:00","NAN","2026-06-18 19:00:00"
"2026-06-18 20:00:00",43802,0,"NAN","NAN","2026-06-18 20:00:00","NAN","2026-06-18 20:00:00"
"2026-06-18 21:00:00",43803,0,"NAN","NAN","2026-06-18 21:00:00","NAN","2026-06-18 21:00:00"
"2026-06-18 22:00:00",43804,0,"NAN","NAN","2026-06-18 22:00:00","NAN","2026-06-18 22:00:00"
"2026-06-18 23:00:00",43805,0,"NAN","NAN","2026-06-18 23:00:00","NAN","2026-06-18 23:00:00"
"2026-06-19 00:00:00",43806,0,"NAN","NAN","2026-06-19 00:00:00","NAN","2026-06-19 00:00:00"
"2026-06-19 01:00:00",43807,0,"NAN","NAN","2026-06-19 01:00:00","NAN","2026-06-19 01:00:00"
"2026-06-19 02:00:00",43808,0,"NAN","NAN","2026-06-19 02:00:00","NAN","2026-06-19 02:00:00"
"2026-06-19 03:00:00",43809,0,"NAN","NAN","2026-06-19 03:00:00","NAN","2026-06-19 03:00:00"
"2026-06-19 04:00:00",43810,0,"NAN","NAN","2026-06-19 04:00:00","NAN","2026-06-19 04:00:00"
"2026-06-19 05:00:00",43811,0,"NAN","NAN","2026-06-19 05:00:00","NAN","2026-06-19 05:00:00"
"2026-06-19 06:00:00",43812,0,"NAN","NAN","2026-06-19 06:00:00","NAN","2026-06-19 06:00:00"
"2026-06-19 07:00:00",43813,0,"NAN","NAN","2026-06-19 07:00:00","NAN","2026-06-19 07:00:00"
"2026-06-19 08:00:00",43814,0,"NAN","NAN","2026-06-19 08:00:00","NAN","2026-06-19 08:00:00"
"2026-06-19 09:00:00",43815,0,"NAN","NAN","2026-06-19 09:00:00","NAN","2026-06-19 09:00:00"
"2026-06-19 10:00:00",43816,0,"NAN","NAN","2026-06-19 10:00:00","NAN","2026-06-19 10:00:00"
"2026-06-19 11:00:00",43817,0,"NAN","NAN","2026-06-19 11:00:00","NAN","2026-06-19 11:00:00"
"2026-06-19 12:00:00",43818,0,"NAN","NAN","2026-06-19 12:00:00","NAN","2026-06-19 12:00:00"
"2026-06-19 13:00:00",43819,0,"NAN","NAN","2026-06-19 13:00:00","NAN","2026-06-19 13:00:00"
"2026-06-19 14:00:00",43820,0,"NAN","NAN","2026-06-19 14:00:00","NAN","2026-06-19 14:00:00"
"2026-06-19 15:00:00",43821,0,"NAN","NAN","2026-06-19 15:00:00","NAN","2026-06-19 15:00:00"
"2026-06-19 16:00:00",43822,0,"NAN","NAN","2026-06-19 16:00:00","NAN","2026-06-19 16:00:00"
"2026-06-19 17:00:00",43823,0,"NAN","NAN","2026-06-19 17:00:00","NAN","2026-06-19 17:00:00"
"2026-06-19 18:00:00",43824,0,"NAN","NAN","2026-06-19 18:00:00","NAN","2026-06-19 18:00:00"
"2026-06-19 19:00:00",43825,0,"NAN","NAN","2026-06-19 19:00:00","NAN","2026-06-19 19:00:00"
"2026-06-19 20:00:00",43826,0,"NAN","NAN","2026-06-19 20:00:00","NAN","2026-06-19 20:00:00"
"2026-06-19 21:00:00",43827,0,"NAN","NAN","2026-06-19 21:00:00","NAN","2026-06-19 21:00:00"
"2026-06-19 22:00:00",43828,0,"NAN","NAN","2026-06-19 22:00:00","NAN","2026-06-19 22:00:00"
"2026-06-19 23:00:00",43829,0,"NAN","NAN","2026-06-19 23:00:00","NAN","2026-06-19 23:00:00"
"2026-06-20 00:00:00",43830,0,"NAN","NAN","2026-06-20 00:00:00","NAN","2026-06-20 00:00:00"
"2026-06-20 01:00:00",43831,0,"NAN","NAN","2026-06-20 01:00:00","NAN","2026-06-20 01:00:00"
"2026-06-20 02:00:00",43832,0,"NAN","NAN","2026-06-20 02:00:00","NAN","2026-06-20 02:00:00"
"2026-06-20 03:00:00",43833,0.508,"NAN","NAN","2026-06-20 03:00:00","NAN","2026-06-20 03:00:00"
"2026-06-20 04:00:00",43834,0,"NAN","NAN","2026-06-20 04:00:00","NAN","2026-06-20 04:00:00"
"2026-06-20 05:00:00",43835,0,"NAN","NAN","2026-06-20 05:00:00","NAN","2026-06-20 05:00:00"
"2026-06-20 06:00:00",43836,0.254,"NAN","NAN","2026-06-20 06:00:00","NAN","2026-06-20 06:00:00"
"2026-06-20 07:00:00",43837,0,"NAN","NAN","2026-06-20 07:00:00","NAN","2026-06-20 07:00:00"
"2026-06-20 08:00:00",43838,0.254,"NAN","NAN","2026-06-20 08:00:00","NAN","2026-06-20 08:00:00"
"2026-06-20 09:00:00",43839,0.254,"NAN","NAN","2026-06-20 09:00:00","NAN","2026-06-20 09:00:00"
"2026-06-20 10:00:00",43840,0,"NAN","NAN","2026-06-20 10:00:00","NAN","2026-06-20 10:00:00"
"2026-06-20 11:00:00",43841,0,"NAN","NAN","2026-06-20 11:00:00","NAN","2026-06-20 11:00:00"
"2026-06-20 12:00:00",43842,1.524,"NAN","NAN","2026-06-20 12:00:00","NAN","2026-06-20 12:00:00"
"2026-06-20 13:00:00",43843,1.524,"NAN","NAN","2026-06-20 13:00:00","NAN","2026-06-20 13:00:00"
"2026-06-20 14:00:00",43844,1.524,"NAN","NAN","2026-06-20 14:00:00","NAN","2026-06-20 14:00:00"
"2026-06-20 15:00:00",43845,16.51,"NAN","NAN","2026-06-20 15:00:00","NAN","2026-06-20 15:00:00"
"2026-06-20 16:00:00",43846,7.62,"NAN","NAN","2026-06-20 16:00:00","NAN","2026-06-20 16:00:00"
"2026-06-20 17:00:00",43847,0.508,"NAN","NAN","2026-06-20 17:00:00","NAN","2026-06-20 17:00:00"
"2026-06-20 18:00:00",43848,0.254,"NAN","NAN","2026-06-20 18:00:00","NAN","2026-06-20 18:00:00"
"2026-06-20 19:00:00",43849,0,"NAN","NAN","2026-06-20 19:00:00","NAN","2026-06-20 19:00:00"
"2026-06-20 20:00:00",43850,0.254,"NAN","NAN","2026-06-20 20:00:00","NAN","2026-06-20 20:00:00"
"2026-06-20 21:00:00",43851,0,"NAN","NAN","2026-06-20 21:00:00","NAN","2026-06-20 21:00:00"
"2026-06-20 22:00:00",43852,0,"NAN","NAN","2026-06-20 22:00:00","NAN","2026-06-20 22:00:00"
"2026-06-20 23:00:00",43853,0.254,"NAN","NAN","2026-06-20 23:00:00","NAN","2026-06-20 23:00:00"
"2026-06-21 00:00:00",43854,0,"NAN","NAN","2026-06-21 00:00:00","NAN","2026-06-21 00:00:00"
"2026-06-21 01:00:00",43855,0,"NAN","NAN","2026-06-21 01:00:00","NAN","2026-06-21 01:00:00"
"2026-06-21 02:00:00",43856,0,"NAN","NAN","2026-06-21 02:00:00","NAN","2026-06-21 02:00:00"
"2026-06-21 03:00:00",43857,0,"NAN","NAN","2026-06-21 03:00:00","NAN","2026-06-21 03:00:00"
"2026-06-21 04:00:00",43858,0,"NAN","NAN","2026-06-21 04:00:00","NAN","2026-06-21 04:00:00"
"2026-06-21 05:00:00",43859,0,"NAN","NAN","2026-06-21 05:00:00","NAN","2026-06-21 05:00:00"
"2026-06-21 06:00:00",43860,0,"NAN","NAN","2026-06-21 06:00:00","NAN","2026-06-21 06:00:00"
"2026-06-21 07:00:00",43861,0,"NAN","NAN","2026-06-21 07:00:00","NAN","2026-06-21 07:00:00"
"2026-06-21 08:00:00",43862,0,"NAN","NAN","2026-06-21 08:00:00","NAN","2026-06-21 08:00:00"
"2026-06-21 09:00:00",43863,0,"NAN","NAN","2026-06-21 09:00:00","NAN","2026-06-21 09:00:00"
"2026-06-21 10:00:00",43864,0,"NAN","NAN","2026-06-21 10:00:00","NAN","2026-06-21 10:00:00"
"2026-06-21 11:00:00",43865,0,"NAN","NAN","2026-06-21 11:00:00","NAN","2026-06-21 11:00:00"
"2026-06-21 12:00:00",43866,0,"NAN","NAN","2026-06-21 12:00:00","NAN","2026-06-21 12:00:00"
"2026-06-21 13:00:00",43867,0,"NAN","NAN","2026-06-21 13:00:00","NAN","2026-06-21 13:00:00"
"2026-06-21 14:00:00",43868,0,"NAN","NAN","2026-06-21 14:00:00","NAN","2026-06-21 14:00:00"
"2026-06-21 15:00:00",43869,0,"NAN","NAN","2026-06-21 15:00:00","NAN","2026-06-21 15:00:00"
"2026-06-21 16:00:00",43870,0,"NAN","NAN","2026-06-21 16:00:00","NAN","2026-06-21 16:00:00"
"2026-06-21 17:00:00",43871,0,"NAN","NAN","2026-06-21 17:00:00","NAN","2026-06-21 17:00:00"
"2026-06-21 18:00:00",43872,0,"NAN","NAN","2026-06-21 18:00:00","NAN","2026-06-21 18:00:00"
"2026-06-21 19:00:00",43873,0,"NAN","NAN","2026-06-21 19:00:00","NAN","2026-06-21 19:00:00"
"2026-06-21 20:00:00",43874,0,"NAN","NAN","2026-06-21 20:00:00","NAN","2026-06-21 20:00:00"
"2026-06-21 21:00:00",43875,0,"NAN","NAN","2026-06-21 21:00:00","NAN","2026-06-21 21:00:00"
"2026-06-21 22:00:00",43876,0,"NAN","NAN","2026-06-21 22:00:00","NAN","2026-06-21 22:00:00"
"2026-06-21 23:00:00",43877,0,"NAN","NAN","2026-06-21 23:00:00","NAN","2026-06-21 23:00:00"
"2026-06-22 00:00:00",43878,0,"NAN","NAN","2026-06-22 00:00:00","NAN","2026-06-22 00:00:00"
"2026-06-22 01:00:00",43879,0,"NAN","NAN","2026-06-22 01:00:00","NAN","2026-06-22 01:00:00"
"2026-06-22 02:00:00",43880,0,"NAN","NAN","2026-06-22 02:00:00","NAN","2026-06-22 02:00:00"
"2026-06-22 03:00:00",43881,0,"NAN","NAN","2026-06-22 03:00:00","NAN","2026-06-22 03:00:00"
"2026-06-22 04:00:00",43882,0,"NAN","NAN","2026-06-22 04:00:00","NAN","2026-06-22 04:00:00"
"2026-06-22 05:00:00",43883,0,"NAN","NAN","2026-06-22 05:00:00","NAN","2026-06-22 05:00:00"
"2026-06-22 06:00:00",43884,0,"NAN","NAN","2026-06-22 06:00:00","NAN","2026-06-22 06:00:00"
"2026-06-22 07:00:00",43885,0,"NAN","NAN","2026-06-22 07:00:00","NAN","2026-06-22 07:00:00"
"2026-06-22 08:00:00",43886,0,"NAN","NAN","2026-06-22 08:00:00","NAN","2026-06-22 08:00:00"
"2026-06-22 09:00:00",43887,0,"NAN","NAN","2026-06-22 09:00:00","NAN","2026-06-22 09:00:00"
"2026-06-22 10:00:00",43888,0,"NAN","NAN","2026-06-22 10:00:00","NAN","2026-06-22 10:00:00"
"2026-06-22 11:00:00",43889,0,"NAN","NAN","2026-06-22 11:00:00","NAN","2026-06-22 11:00:00"
"2026-06-22 12:00:00",43890,0,"NAN","NAN","2026-06-22 12:00:00","NAN","2026-06-22 12:00:00"
"2026-06-22 13:00:00",43891,0,"NAN","NAN","2026-06-22 13:00:00","NAN","2026-06-22 13:00:00"
"2026-06-22 14:00:00",43892,0,"NAN","NAN","2026-06-22 14:00:00","NAN","2026-06-22 14:00:00"
"2026-06-22 15:00:00",43893,0,"NAN","NAN","2026-06-22 15:00:00","NAN","2026-06-22 15:00:00"
"2026-06-22 16:00:00",43894,0,"NAN","NAN","2026-06-22 16:00:00","NAN","2026-06-22 16:00:00"
"2026-06-22 17:00:00",43895,0,"NAN","NAN","2026-06-22 17:00:00","NAN","2026-06-22 17:00:00"
"2026-06-22 18:00:00",43896,0,"NAN","NAN","2026-06-22 18:00:00","NAN","2026-06-22 18:00:00"
"2026-06-22 19:00:00",43897,0,"NAN","NAN","2026-06-22 19:00:00","NAN","2026-06-22 19:00:00"
"2026-06-22 20:00:00",43898,0.254,"NAN","NAN","2026-06-22 20:00:00","NAN","2026-06-22 20:00:00"
"2026-06-22 21:00:00",43899,0.508,"NAN","NAN","2026-06-22 21:00:00","NAN","2026-06-22 21:00:00"
"2026-06-22 22:00:00",43900,0,"NAN","NAN","2026-06-22 22:00:00","NAN","2026-06-22 22:00:00"
"2026-06-22 23:00:00",43901,0,"NAN","NAN","2026-06-22 23:00:00","NAN","2026-06-22 23:00:00"
"2026-06-23 00:00:00",43902,0,"NAN","NAN","2026-06-23 00:00:00","NAN","2026-06-23 00:00:00"
"2026-06-23 01:00:00",43903,0,"NAN","NAN","2026-06-23 01:00:00","NAN","2026-06-23 01:00:00"
"2026-06-23 02:00:00",43904,0,"NAN","NAN","2026-06-23 02:00:00","NAN","2026-06-23 02:00:00"
